ID,WL,U,V,Sal,Temp,TRACE_1,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15,WQ_16,WQ_17,WQ_18,WQ_19,WQ_20,WQ_21,WQ_22,WQ_23,WQ_24
2085,0.88,0,0,30.7174,16,0,2.9289,1.2552,236.0309,50.6427,1.1425,0.8002,0.2337,0.0234,130.7299,78.6825,4.7056,14.6778,0.1436,0.1795,196.0948,10.9797,0.0359,3.9341,0.4473,0.3355,0.8945,6.1499,3.3545,0.506339623
2086,0.88,0,0,30.9648,16,0,2.761,1.1833,236.4513,53.3667,1.2147,0.8488,0.2395,0.0239,135.4658,79.8664,4.8385,14.196,0.138,0.1725,203.1987,11.2897,0.0345,3.9933,0.5497,0.4123,1.0995,7.559,4.1231,0.622354717
2087,0.88,0,0,30.7326,16,0,2.7787,1.1909,236.5505,53.2565,1.2402,0.8566,0.2517,0.0252,137.7654,80.4414,4.8722,14.356,0.1422,0.1778,206.6481,11.3684,0.0356,4.0221,0.5815,0.4361,1.163,7.9955,4.3612,0.65829434
2088,0.88,0,0,30.8924,16,0,2.8532,1.2228,236.4956,53.1284,1.2014,0.814,0.2283,0.0228,135.0773,79.7693,4.7764,14.2283,0.1395,0.1744,202.6159,11.1449,0.0349,3.9885,0.4163,0.3123,0.8327,5.7246,3.1225,0.471320755
2089,0.88,0,0,30.4002,16,0,2.7787,1.1909,236.6882,53.1344,1.2706,0.8539,0.2632,0.0263,140.8332,81.2083,4.8966,14.5749,0.1486,0.1858,211.2497,11.4253,0.0372,4.0604,0.5704,0.4278,1.1409,7.8434,4.2782,0.645766038
2090,0.88,0,0,30.1244,16,0,2.7787,1.1909,236.7033,52.7063,1.2929,0.8673,0.2799,0.028,142.8666,81.7166,4.9369,14.823,0.154,0.1925,214.2999,11.5195,0.0385,4.0858,0.6364,0.4773,1.2728,8.7506,4.7731,0.720467925
2091,0.88,0,0,30.7873,16,0,2.9047,1.2449,236.108,52.4962,1.1805,0.81,0.2306,0.0231,133.9348,79.4837,4.7665,14.4888,0.1441,0.1801,200.9022,11.1219,0.036,3.9742,0.4298,0.3224,0.8596,5.9099,3.2236,0.486581132
2092,0.88,0,0,30.8481,16,0,2.878,1.2334,236.2766,53.3021,1.2,0.8145,0.2288,0.0229,135.3469,79.8367,4.7889,14.3333,0.1425,0.1782,203.0203,11.1742,0.0356,3.9918,0.4194,0.3146,0.8388,5.7669,3.1456,0.474807547
2093,0.88,0,0,30.7194,16,0,2.9356,1.2581,235.9004,51.7467,1.1612,0.8058,0.2325,0.0232,132.6148,79.1537,4.7472,14.6609,0.1462,0.1828,198.9222,11.0768,0.0366,3.9577,0.4405,0.3304,0.8811,6.0575,3.3041,0.498732075
2094,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2095,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2096,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2097,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2098,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2099,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2100,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2101,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2102,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2103,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2104,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2105,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2106,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2107,0.88,0,0,30.5974,16,0,2.9875,1.2804,235.5913,49.8984,1.1182,0.7956,0.2364,0.0236,129.3871,78.3468,4.6935,14.9754,0.1488,0.1861,194.0807,10.9514,0.0372,3.9173,0.4628,0.3471,0.9256,6.3633,3.4709,0.523909434
2108,0.88,0,0,30.6533,16,0,2.9626,1.2697,235.7533,50.5852,1.1353,0.7994,0.2348,0.0235,130.5929,78.6482,4.712,14.833,0.1473,0.1841,195.8894,10.9947,0.0368,3.9324,0.4535,0.3402,0.9071,6.2362,3.4015,0.513433962
2109,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2110,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2111,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2112,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2113,0.88,0,0,27.5018,16,0,2.7787,1.1909,238.1775,43.0463,1.4544,1.0036,0.4621,0.0462,154.7549,84.6887,5.1676,17.04,0.1854,0.2318,232.1324,12.0576,0.0464,4.2344,1.4254,1.069,2.8508,19.599,10.6903,1.613630189
2114,0.88,0,0,27.6102,16,0,2.7787,1.1909,237.9756,43.9444,1.4522,0.9991,0.4531,0.0453,154.9186,84.7297,5.1754,16.9705,0.186,0.2325,232.3779,12.0758,0.0465,4.2365,1.3866,1.04,2.7732,19.066,10.3996,1.569750943
2115,0.88,0,0,27.7551,16,0,2.7787,1.1909,237.8226,44.7311,1.4456,0.9922,0.4423,0.0442,154.5945,84.6486,5.1714,16.8593,0.1852,0.2315,231.8917,12.0666,0.0463,4.2324,1.3399,1.0049,2.6798,18.4238,10.0494,1.516890566
2116,0.88,0,0,27.0404,16,0,2.7787,1.1909,238.2792,41.9046,1.4879,1.0289,0.4925,0.0493,157.579,85.3948,5.2275,17.4548,0.1931,0.2413,236.3685,12.1975,0.0483,4.2697,1.5573,1.168,3.1146,21.4129,11.6798,1.762988679
2117,0.88,0,0,26.8577,16,0,2.7787,1.1909,238.4797,40.8856,1.496,1.0375,0.5062,0.0506,157.9526,85.4882,5.2315,17.5938,0.1939,0.2424,236.9289,12.2069,0.0485,4.2744,1.6165,1.2124,3.2331,22.2273,12.124,1.830037736
2118,0.88,0,0,27.1555,16,0,2.7787,1.1909,238.0547,42.8939,1.4859,1.0242,0.4829,0.0483,157.8,85.45,5.237,17.3826,0.1938,0.2422,236.7001,12.2198,0.0484,4.2725,1.5157,1.1368,3.0314,20.841,11.3678,1.71589434
2119,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2120,0.88,0,0,28.4043,16,0,2.7787,1.1909,237.4634,47.1023,1.4055,0.9584,0.3973,0.0397,151.6246,83.9061,5.1136,16.3095,0.1774,0.2217,227.4369,11.9318,0.0443,4.1953,1.1448,0.8586,2.2897,15.7415,8.5863,1.296045283
2121,0.88,0,0,28.1571,16,0,2.7787,1.1909,237.4434,46.7544,1.4258,0.9726,0.4129,0.0413,153.4846,84.3712,5.1549,16.5435,0.1824,0.228,230.227,12.0281,0.0456,4.2186,1.2123,0.9092,2.4246,16.6689,9.0921,1.372392453
2122,0.88,0,0,28.0259,16,0,2.7787,1.1909,237.5687,46.0886,1.4322,0.979,0.4225,0.0422,153.8398,84.46,5.1601,16.6463,0.1833,0.2292,230.7597,12.0403,0.0458,4.223,1.254,0.9405,2.508,17.2426,9.405,1.419622642
2123,0.88,0,0,27.7892,16,0,2.7787,1.1909,237.5603,45.7175,1.4514,0.9924,0.4375,0.0438,155.5699,84.8925,5.1983,16.8686,0.188,0.2351,233.3548,12.1294,0.047,4.2446,1.319,0.9893,2.638,18.1366,9.8927,1.493237736
2124,0.88,0,0,27.6562,16,0,2.7787,1.1909,237.6905,45.0312,1.4578,0.9989,0.4473,0.0447,155.9149,84.9787,5.2032,16.9723,0.1889,0.2361,233.8724,12.1408,0.0472,4.2489,1.3615,1.0211,2.7229,18.7201,10.211,1.541283019
2125,0.88,0,0,28.5909,16,0,2.7787,1.1909,237.3228,47.9158,1.3951,0.949,0.384,0.0384,150.9449,83.7362,5.1016,16.1574,0.1756,0.2195,226.4174,11.9037,0.0439,4.1868,1.0872,0.8154,2.1743,14.9485,8.1537,1.23074717
2126,0.88,0,0,28.8272,16,0,2.7787,1.1909,237.1673,48.8666,1.3813,0.9369,0.3673,0.0367,149.9792,83.4948,5.0836,15.9612,0.1731,0.2163,224.9688,11.8618,0.0433,4.1747,1.0151,0.7613,2.0301,13.9573,7.6131,1.14914717
2127,0.88,0,0,29.7134,16,0,2.7787,1.1909,236.8371,51.5363,1.3213,0.8895,0.3074,0.0307,145.1811,82.2953,4.985,15.1857,0.1602,0.2003,217.7717,11.6317,0.0401,4.1148,0.7558,0.5669,1.5116,10.3923,5.6685,0.855622642
2128,0.88,0,0,28.9923,16,0,2.7787,1.1909,237.0277,49.6404,1.3727,0.9288,0.3554,0.0355,149.4486,83.3621,5.0749,15.829,0.1717,0.2146,224.1729,11.8413,0.0429,4.1681,0.9634,0.7225,1.9267,13.2464,7.2253,1.090611321
2129,0.88,0,0,29.3388,16,0,2.7787,1.1909,236.8144,50.9819,1.3519,0.9109,0.3311,0.0331,147.9638,82.9909,5.0467,15.539,0.1678,0.2098,221.9456,11.7755,0.042,4.1495,0.8583,0.6437,1.7167,11.8021,6.4375,0.971698113
2130,0.88,0,0,29.0129,16,0,2.7787,1.1909,236.7626,50.6133,1.3796,0.9298,0.3514,0.0351,150.5331,83.6333,5.1042,15.8514,0.1748,0.2185,225.7997,11.9099,0.0437,4.1817,0.9461,0.7096,1.8922,13.0089,7.0958,1.071064151
2131,0.88,0,0,28.7652,16,0,2.7787,1.1909,236.8654,49.8298,1.396,0.943,0.3682,0.0368,151.8252,83.9563,5.1305,16.0665,0.1783,0.2229,227.7378,11.9711,0.0446,4.1978,1.019,0.7643,2.0381,14.0117,7.6427,1.153615094
2132,0.88,0,0,29.9871,16,0,2.7787,1.1909,236.574,52.9311,1.308,0.8762,0.2873,0.0287,144.4485,82.1121,4.9744,14.9715,0.1584,0.198,216.6728,11.6069,0.0396,4.1056,0.6687,0.5015,1.3374,9.1947,5.0153,0.757026415
2133,0.88,0,0,29.685,16,0,2.7787,1.1909,236.5724,52.4249,1.3321,0.8933,0.3066,0.0307,146.6144,82.6536,5.022,15.2538,0.1643,0.2054,219.9215,11.7181,0.0411,4.1327,0.7521,0.5641,1.5042,10.3414,5.6408,0.851441509
2134,0.88,0,0,30.6585,16,0,2.9644,1.2705,235.6946,51.2319,1.1466,0.8027,0.234,0.0234,131.6995,78.9249,4.7359,14.8135,0.1485,0.1857,197.5493,11.0504,0.0371,3.9462,0.4492,0.3369,0.8985,6.1769,3.3692,0.508558491
2135,0.88,0,0,30.9384,16,0,2.7285,1.1694,235.9701,53.8407,1.222,0.8808,0.2507,0.0251,136.2027,80.0507,4.9167,14.3857,0.1427,0.1783,204.304,11.4723,0.0357,4.0025,0.6772,0.5079,1.3544,9.3118,5.0791,0.766656604
2136,0.88,0,0,30.7009,16,0,2.7787,1.1909,236.1066,53.6953,1.2474,0.8857,0.2621,0.0262,138.5067,80.6267,4.9444,14.5363,0.1467,0.1834,207.7601,11.537,0.0367,4.0313,0.6974,0.5231,1.3948,9.5896,5.2307,0.789539623
2137,0.88,0,0,30.862,16,0,2.842,1.218,236.0755,53.8254,1.2114,0.8366,0.2353,0.0235,136.2119,80.053,4.8436,14.379,0.1443,0.1803,204.3178,11.3018,0.0361,4.0026,0.4978,0.3733,0.9955,6.8441,3.7332,0.563501887
2138,0.88,0,0,30.3852,16,0,2.7787,1.1909,236.2296,53.5869,1.2763,0.8837,0.2732,0.0273,141.4278,81.3569,4.9688,14.747,0.1529,0.1911,212.1417,11.5938,0.0382,4.0678,0.6889,0.5167,1.3778,9.4725,5.1668,0.77989434
2139,0.88,0,0,30.0395,16,0,2.7787,1.1909,236.2783,53.5529,1.3088,0.887,0.2871,0.0287,144.712,82.178,5.0086,15.0077,0.1603,0.2004,217.068,11.6867,0.0401,4.1089,0.7016,0.5262,1.4032,9.6467,5.2618,0.794233962
2140,0.88,0,0,30.7527,16,0,2.9295,1.2555,235.8393,53.4044,1.1923,0.8143,0.2301,0.023,135.4635,79.8659,4.8057,14.5624,0.1484,0.1855,203.1953,11.2132,0.0371,3.9933,0.4276,0.3207,0.8553,5.88,3.2073,0.484120755
2141,0.88,0,0,30.8123,16,0,2.8816,1.235,235.897,54.0442,1.2097,0.8304,0.2332,0.0233,136.5681,80.142,4.8455,14.4663,0.1473,0.1841,204.8521,11.3062,0.0368,4.0071,0.4715,0.3536,0.9429,6.4824,3.5359,0.533720755
2142,0.88,0,0,30.6838,16,0,2.9606,1.2688,235.6344,52.5987,1.172,0.8098,0.232,0.0232,134.047,79.5118,4.7844,14.7376,0.1504,0.188,201.0705,11.1635,0.0376,3.9756,0.4388,0.3291,0.8776,6.0334,3.291,0.496754717
2143,0.88,0,0,30.6163,16,0,2.9903,1.2816,235.4457,51.716,1.1505,0.8049,0.2341,0.0234,132.4999,79.125,4.7599,14.9101,0.1522,0.1903,198.7498,11.1065,0.0381,3.9562,0.4503,0.3377,0.9005,6.1912,3.377,0.509735849
2144,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2145,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2146,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2147,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2148,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2149,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2150,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2151,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2152,0.88,0,0,30.5538,16,0,3.017,1.293,235.2864,50.7755,1.1286,0.7997,0.236,0.0236,130.8573,78.7143,4.7326,15.0712,0.1536,0.192,196.2859,11.0428,0.0384,3.9357,0.4616,0.3462,0.9233,6.3474,3.4622,0.522596226
2153,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2154,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2155,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2156,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2157,0.88,0,0,27.2526,16,0,2.7787,1.1909,237.833,43.8433,1.4853,1.0206,0.4745,0.0475,158.1366,85.5341,5.2491,17.3267,0.1949,0.2436,237.2049,12.2478,0.0487,4.2767,1.4792,1.1094,2.9584,20.3388,11.0939,1.674550943
2158,0.88,0,0,27.3621,16,0,2.7787,1.1909,237.63,44.747,1.4832,1.0161,0.4655,0.0465,158.2975,85.5744,5.2568,17.2564,0.1954,0.2443,237.4463,12.2659,0.0489,4.2787,1.4401,1.0801,2.8802,19.8011,10.8006,1.630279245
2159,0.88,0,0,26.6844,16,0,2.7787,1.1909,238.1522,41.7511,1.5203,1.0501,0.514,0.0514,160.7132,86.1783,5.299,17.8071,0.2017,0.2521,241.0697,12.3644,0.0504,4.3089,1.6501,1.2376,3.3002,22.6891,12.3758,1.868045283
2160,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2161,0.88,0,0,26.7965,16,0,2.7787,1.1909,237.9223,42.7544,1.5188,1.0457,0.5045,0.0505,160.9811,86.2453,5.3097,17.7386,0.2026,0.2532,241.4716,12.3894,0.0506,4.3123,1.6091,1.2068,3.2183,22.1255,12.0685,1.821660377
2162,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2163,0.88,0,0,26.9039,16,0,2.7787,1.1909,237.706,43.7019,1.5172,1.0414,0.4955,0.0495,161.2189,86.3047,5.3195,17.6723,0.2033,0.2542,241.8283,12.4121,0.0508,4.3152,1.57,1.1775,3.14,21.5875,11.775,1.777358491
2164,0.88,0,0,28.2481,16,0,2.7787,1.1909,237.1799,47.8408,1.4271,0.9696,0.4044,0.0404,154.0592,84.5148,5.173,16.5,0.1842,0.2302,231.0888,12.0704,0.046,4.2257,1.1757,0.8817,2.3513,16.1652,8.8174,1.330928302
2165,0.88,0,0,28.0553,16,0,2.7787,1.1909,237.3082,47.0601,1.4383,0.9795,0.418,0.0418,154.8404,84.7101,5.1875,16.6598,0.1862,0.2328,232.2606,12.1043,0.0466,4.2355,1.2345,0.9259,2.469,16.9747,9.2589,1.397569811
2166,0.88,0,0,27.7657,16,0,2.7787,1.1909,237.2397,46.812,1.4636,0.9965,0.4358,0.0436,157.2278,85.3069,5.2414,16.9409,0.1928,0.241,235.8416,12.23,0.0482,4.2653,1.3115,0.9836,2.6231,18.0335,9.8365,1.484754717
2167,0.88,0,0,27.5628,16,0,2.7787,1.1909,237.4251,45.812,1.4738,1.0064,0.4506,0.0451,157.8162,85.454,5.2505,17.1012,0.1942,0.2428,236.7242,12.2512,0.0486,4.2727,1.3757,1.0318,2.7514,18.9158,10.3177,1.557388679
2168,0.88,0,0,28.472,16,0,2.7787,1.1909,237.0229,48.7757,1.4143,0.9583,0.3885,0.0389,153.189,84.2973,5.1572,16.3156,0.1819,0.2274,229.7836,12.0334,0.0455,4.2149,1.1069,0.8302,2.2139,15.2204,8.302,1.253132075
2169,0.88,0,0,29.3514,16,0,2.7787,1.1909,236.5882,51.8039,1.3582,0.9121,0.328,0.0328,148.9256,83.2314,5.0725,15.5629,0.1706,0.2132,223.3884,11.8359,0.0426,4.1616,0.845,0.6337,1.69,11.6185,6.3374,0.956588679
2170,0.88,0,0,28.9809,16,0,2.7787,1.1909,236.587,51.1802,1.3878,0.9331,0.3517,0.0352,151.5782,83.8945,5.1309,15.9089,0.1778,0.2222,227.3673,11.972,0.0444,4.1947,0.9473,0.7105,1.8946,13.0254,7.1048,1.072422642
2171,0.88,0,0,28.6281,16,0,2.7787,1.1909,236.5188,50.8239,1.4181,0.9536,0.3735,0.0374,154.4166,84.6042,5.1947,16.2491,0.1856,0.232,231.6249,12.1209,0.0464,4.2302,1.0418,0.7814,2.0836,14.3249,7.8136,1.179411321
2172,0.88,0,0,28.3987,16,0,2.7787,1.1909,236.7149,49.7415,1.4301,0.965,0.3901,0.039,155.1443,84.7861,5.2066,16.4324,0.1874,0.2343,232.7165,12.1487,0.0469,4.2393,1.1137,0.8353,2.2275,15.314,8.3531,1.260845283
2173,0.88,0,0,28.1335,16,0,2.7787,1.1909,236.8828,48.6979,1.4458,0.9786,0.4087,0.0409,156.2585,85.0646,5.2276,16.6536,0.1904,0.2379,234.3878,12.1977,0.0476,4.2532,1.1943,0.8958,2.3887,16.4222,8.9576,1.352090566
2174,0.88,0,0,29.6902,16,0,2.7787,1.1909,236.3105,53.3605,1.3402,0.8952,0.3036,0.0304,147.7955,82.9489,5.0535,15.2902,0.1677,0.2096,221.6932,11.7914,0.0419,4.1474,0.7393,0.5544,1.4785,10.1648,5.5444,0.836890566
2175,0.88,0,0,29.4157,16,0,2.7787,1.1909,236.2818,52.9969,1.363,0.911,0.3209,0.0321,149.8896,83.4724,5.1001,15.5509,0.1734,0.2167,224.8344,11.9002,0.0433,4.1736,0.8138,0.6104,1.6277,11.1903,6.1038,0.921328302
2176,0.88,0,0,29.183,16,0,2.7787,1.1909,236.3987,52.1893,1.3778,0.9232,0.3369,0.0337,151.0092,83.7523,5.1223,15.7498,0.1764,0.2205,226.5139,11.952,0.0441,4.1876,0.8832,0.6624,1.7664,12.1443,6.6242,0.999879245
2177,0.88,0,0,30.9308,16,0,2.6836,1.1501,235.5752,54.2145,1.2296,0.9135,0.2621,0.0262,136.7781,80.1945,4.9905,14.5354,0.146,0.1825,205.1672,11.6445,0.0365,4.0097,0.8078,0.6058,1.6155,11.1068,6.0583,0.914460377
2178,0.88,0,0,30.6881,16,0,2.7787,1.1909,235.6273,54.1682,1.2532,0.9168,0.2725,0.0272,139.1016,80.7754,5.0195,14.714,0.1511,0.1888,208.6524,11.7122,0.0378,4.0388,0.8211,0.6158,1.6421,11.2896,6.158,0.929509434
2179,0.88,0,0,30.8475,16,0,2.7808,1.1918,235.4985,54.3752,1.222,0.8828,0.2515,0.0251,137.0597,80.2649,4.9491,14.5991,0.1493,0.1866,205.5895,11.548,0.0373,4.0132,0.6823,0.5117,1.3646,9.3814,5.1171,0.772392453
2180,0.88,0,0,30.376,16,0,2.7787,1.1909,235.7487,54.0612,1.2817,0.9148,0.2834,0.0283,141.9899,81.4975,5.0436,14.9223,0.1571,0.1964,212.9848,11.7684,0.0393,4.0749,0.8127,0.6095,1.6254,11.1743,6.0951,0.920015094
2181,0.88,0,0,30.0963,16,0,2.7787,1.1909,235.8916,53.9317,1.307,0.9108,0.2926,0.0293,144.5441,82.136,5.06,15.097,0.1623,0.2029,216.8162,11.8066,0.0406,4.1068,0.7964,0.5973,1.5929,10.951,5.9733,0.901630189
2182,0.88,0,0,29.995,16,0,2.7787,1.1909,235.6869,54.1375,1.3186,0.9259,0.3011,0.0301,145.7215,82.4304,5.1051,15.2498,0.1663,0.2079,218.5822,11.912,0.0416,4.1215,0.8562,0.6421,1.7124,11.7726,6.4214,0.969267925
2183,0.88,0,0,29.7374,16,0,2.7787,1.1909,235.8266,54.0103,1.3418,0.9217,0.3094,0.0309,148.0672,83.0168,5.119,15.408,0.171,0.2138,222.1008,11.9443,0.0428,4.1508,0.8392,0.6294,1.6783,11.5386,6.2938,0.950007547
